Policy_Num,Claim_Dt,Accident_Dt,Claim_Amt,Policy_Type,Gender,State,Claims_FB
194080567,5/18/2019,4/27/2019,1359.84,Truck,Male,NV,neutral
197506843,9/30/2019,9/22/2019,924.33,Car,Female,CA,bad
199381685,1/14/2019,12/25/2018,854.19,Car,Female,NV,neutral
196046897,11/12/2019,10/8/2019,829.08,Truck,Female,OR,neutral
193232170,8/18/2019,7/17/2019,1133.55,Car,Female,NV,excellent
190094148,2/27/2019,2/10/2019,1100.12,Van,Male,CA,good
189307578,3/19/2019,2/25/2019,790.48,Car,Female,CA,good
181017760,9/5/2019,8/23/2019,958.43,Car,Male,NV,good
191632637,5/1/2019,4/1/2019,1150.18,Van,Male,OR,good
198522901,9/29/2019,8/29/2019,1132.54,Car,Male,CA,bad
193110819,7/12/2019,6/7/2019,1097.24,Car,Female,CA,very_good
198055367,7/26/2019,7/5/2019,1144.57,Car,Female,CA,very_good
192001883,6/5/2019,5/26/2019,1323.3,Car,Male,OR,good
185888803,6/23/2019,6/7/2019,1077.66,Car,Male,CA,excellent
183695666,1/2/2019,12/5/2018,1190.41,Car,Male,CA,very_good
198719424,12/6/2019,11/6/2019,861.48,Truck,Female,OR,excellent
187700138,12/25/2019,11/23/2019,1345.58,Van,Male,OR,neutral
185500529,11/2/2019,10/18/2019,855.43,Car,Male,OR,excellent
191340480,8/7/2019,7/27/2019,1018.68,Car,Male,CA,neutral
184860722,3/20/2019,3/9/2019,947.85,Truck,Male,NV,good
182053361,2/4/2019,1/26/2019,1303.6,Van,Male,OR,excellent
195398566,12/24/2019,12/2/2019,974.83,Truck,Male,CA,good
192586271,7/1/2019,6/14/2019,909.21,Truck,Male,NV,very_good
189956969,1/15/2019,12/12/2018,840.35,Car,Male,NV,good
186489631,12/20/2019,11/16/2019,926.61,Van,Male,CA,excellent
182919544,6/21/2019,5/31/2019,950.83,Car,Male,OR,very_good
184462016,2/3/2019,1/11/2019,1091.99,Van,Male,CA,good
196051692,5/15/2019,5/1/2019,884.09,Car,Male,OR,excellent
189524764,2/14/2019,1/21/2019,977.91,Car,Male,OR,good
196973903,6/9/2019,5/22/2019,917.71,Truck,Male,CA,good
181912371,3/8/2019,2/5/2019,902.06,Car,Male,CA,bad
199209150,10/5/2019,9/13/2019,868.46,Van,Male,CA,good
192899834,12/28/2019,12/2/2019,1226.3,Car,Female,OR,bad
197530050,9/2/2019,8/1/2019,1099.96,Van,Female,NV,bad
192755975,11/29/2019,10/28/2019,802.76,Car,Male,CA,excellent
181666076,2/28/2019,2/17/2019,947.56,Truck,Female,CA,excellent
180768781,6/1/2019,5/13/2019,1211.4,Car,Male,NV,good
191508963,11/8/2019,10/5/2019,1147.39,Truck,Female,CA,very_good
199626265,9/3/2019,8/20/2019,1305.64,Car,Male,CA,excellent
192931573,4/17/2019,3/24/2019,844.74,Car,Male,CA,neutral
192303059,4/23/2019,4/7/2019,1204.35,Truck,Female,CA,excellent
192286506,1/6/2019,12/27/2018,901.92,Car,Female,CA,good
183659117,8/15/2019,7/25/2019,1345.77,Van,Male,OR,good
186496965,11/5/2019,10/20/2019,1227.37,Car,Female,CA,good
193211241,9/15/2019,8/17/2019,850,Car,Male,NV,very_good
182725975,2/12/2019,1/28/2019,1013.21,Van,Female,CA,neutral
181958023,10/1/2019,9/8/2019,1322.45,Truck,Male,OR,excellent
186913301,7/23/2019,6/18/2019,923.96,Car,Male,CA,good
191136237,7/27/2019,7/18/2019,1095.71,Van,Male,OR,good
181512765,1/30/2019,12/27/2018,1287.1,Car,Male,NV,good
182958791,8/25/2019,7/24/2019,956.66,Van,Female,CA,excellent
189313690,7/21/2019,6/21/2019,976.8,Truck,Female,OR,very_good
199928711,4/17/2019,4/7/2019,921.08,Car,Male,CA,good
183218782,12/9/2019,11/26/2019,915.52,Van,Female,CA,very_good
190787257,2/24/2019,1/22/2019,1090.46,Van,Male,NV,neutral
196614950,10/31/2019,9/26/2019,1057.8,Car,Female,CA,neutral
187228699,2/22/2019,1/23/2019,1073.95,Van,Male,OR,neutral
193535784,9/25/2019,9/17/2019,1023.66,Truck,Female,CA,bad
198312940,11/18/2019,10/30/2019,829.83,Van,Female,CA,excellent
187029075,11/26/2019,11/5/2019,843.03,Van,Female,CA,good
187900450,3/25/2019,3/15/2019,1133.88,Van,Female,OR,neutral
195538101,8/16/2019,7/18/2019,1096.49,Van,Female,NV,neutral
193316773,3/1/2019,2/15/2019,1282.02,Truck,Female,CA,very_good
197746259,8/25/2019,8/16/2019,1184.55,Car,Male,OR,neutral
191578933,3/16/2019,3/5/2019,1092.68,Car,Female,CA,good
188718042,9/28/2019,9/2/2019,906.67,Truck,Male,OR,neutral
189471427,9/24/2019,9/5/2019,1272.55,Truck,Male,OR,good
193780139,5/25/2019,4/20/2019,987.04,Car,Female,OR,neutral
180001724,7/27/2019,6/23/2019,1251.75,Car,Male,CA,good
196689610,7/16/2019,6/21/2019,918.46,Car,Male,OR,very_good
199939081,3/25/2019,2/21/2019,897.2,Truck,Female,CA,neutral
184497462,11/5/2019,10/11/2019,1065,Truck,Female,CA,neutral
191506278,11/11/2019,10/19/2019,1044.93,Car,Male,CA,excellent
198806933,11/14/2019,10/20/2019,1122.43,Car,Female,CA,good
183988482,6/12/2019,5/9/2019,812.17,Car,Male,CA,neutral
183677522,5/14/2019,4/29/2019,1296.26,Van,Female,CA,good
183852318,11/11/2019,10/16/2019,1117.27,Truck,Male,NV,neutral
191913546,7/6/2019,6/11/2019,1256.07,Car,Female,CA,very_good
181596588,11/10/2019,10/7/2019,776.28,Truck,Female,NV,bad
180670775,3/18/2019,3/6/2019,994.87,Car,Female,OR,neutral
182850728,11/30/2019,11/21/2019,914.06,Car,Male,OR,good
194107030,2/4/2019,1/7/2019,1016.58,Car,Male,OR,very_good
181232873,12/31/2019,12/20/2019,1093.31,Van,Male,CA,neutral
199539094,8/10/2019,7/8/2019,1287.02,Car,Male,CA,very_good
183915668,4/20/2019,4/8/2019,982.5,Van,Female,CA,bad
187862429,2/17/2019,2/7/2019,1323.7,Van,Male,CA,good
195132847,12/11/2019,11/27/2019,783.19,Car,Male,CA,excellent
189287733,10/24/2019,10/10/2019,792.62,Truck,Female,OR,neutral
180647284,12/15/2019,11/25/2019,1090.86,Car,Male,CA,neutral
189714187,11/8/2019,10/22/2019,1064.31,Van,Male,OR,excellent
194299174,6/7/2019,5/23/2019,1028.35,Car,Female,CA,neutral
183280471,5/19/2019,5/10/2019,1321.77,Car,Male,CA,bad
189747673,4/22/2019,4/14/2019,773.25,Van,Male,CA,very_good
193184605,8/26/2019,8/7/2019,1073.5,Van,Male,CA,neutral
185398346,1/12/2019,12/24/2018,1200.03,Van,Male,CA,neutral
190991224,10/5/2019,9/26/2019,812.7,Truck,Female,OR,good
196887006,7/8/2019,6/11/2019,885.68,Car,Male,CA,bad
188664781,6/4/2019,5/10/2019,1211.66,Van,Female,CA,very_good
184519931,5/20/2019,5/7/2019,983.22,Van,Male,CA,good
184736510,7/5/2019,6/12/2019,947.9,Van,Female,NV,neutral
187999794,1/29/2019,1/21/2019,1031.25,Truck,Female,CA,excellent
187953327,9/1/2019,8/19/2019,930.19,Van,Male,NV,very_good
181025874,9/20/2019,8/30/2019,995.64,Van,Male,CA,good
198501630,3/1/2019,2/9/2019,1307.37,Car,Male,CA,very_good
189231009,12/14/2019,11/23/2019,1036.73,Car,Male,NV,neutral
198414313,2/17/2019,1/24/2019,1241.74,Van,Female,OR,very_good
188471676,1/2/2019,12/16/2018,1178.87,Car,Male,CA,neutral
180044881,2/5/2019,1/4/2019,1235.89,Truck,Male,CA,very_good
182941453,3/10/2019,2/9/2019,1179.93,Car,Male,CA,excellent
190085405,7/21/2019,6/20/2019,982.66,Car,Male,OR,good
194783708,8/22/2019,7/19/2019,977.03,Car,Male,OR,very_good
183110073,2/4/2019,1/5/2019,955.76,Car,Male,OR,good
191942686,8/8/2019,7/22/2019,833.37,Van,Male,OR,neutral
199649748,12/26/2019,11/29/2019,858.44,Van,Male,OR,good
184494461,2/23/2019,1/24/2019,1274.44,Car,Female,CA,very_good
196987357,9/27/2019,9/18/2019,1250.58,Car,Male,NV,neutral
182924039,6/28/2019,6/13/2019,1271.38,Truck,Male,CA,good
181481239,8/3/2019,7/16/2019,827.65,Truck,Male,CA,neutral
182922892,7/30/2019,7/4/2019,904.66,Car,Female,CA,very_good
180216652,12/22/2019,11/25/2019,1349.21,Van,Male,OR,excellent
186924085,6/24/2019,6/7/2019,1304.44,Truck,Female,CA,neutral
191229715,7/19/2019,7/3/2019,1192.18,Car,Male,NV,good
191686036,6/4/2019,5/4/2019,1121.77,Car,Male,OR,bad
180491227,12/25/2019,11/28/2019,1147.33,Truck,Female,OR,good
192467436,3/18/2019,2/21/2019,823.12,Car,Male,OR,good
195189756,12/17/2019,11/21/2019,1119.78,Car,Female,OR,very_good
196367942,4/6/2019,3/7/2019,797.98,Car,Male,OR,neutral
198818843,7/23/2019,7/5/2019,981.32,Car,Female,CA,good
199378814,2/23/2019,2/5/2019,792.33,Van,Male,CA,very_good
186709177,5/5/2019,4/10/2019,1119.33,Car,Male,OR,neutral
188463233,12/12/2019,11/10/2019,1039.9,Car,Male,OR,neutral
190776653,11/26/2019,11/5/2019,917.81,Car,Male,NV,bad
184043634,9/30/2019,9/1/2019,833.93,Truck,Female,CA,good
184259349,2/13/2019,1/16/2019,1006.73,Van,Male,CA,good
182733768,1/18/2019,1/7/2019,1286.95,Car,Male,NV,neutral
194165172,5/24/2019,5/15/2019,1088.28,Truck,Female,NV,very_good
199424740,12/25/2019,11/20/2019,900.26,Van,Female,CA,excellent
199377347,4/25/2019,3/30/2019,1024.43,Van,Male,CA,very_good
180819807,6/30/2019,6/10/2019,1021.69,Car,Male,CA,very_good
197283892,5/3/2019,4/18/2019,1225.3,Car,Female,NV,good
195336953,1/2/2019,12/17/2018,923.37,Car,Female,OR,good
191344633,6/4/2019,5/11/2019,1313.46,Car,Male,OR,good
180772388,3/19/2019,2/25/2019,1083.99,Truck,Male,CA,very_good
186101779,10/30/2019,10/17/2019,1257.03,Truck,Female,OR,good
187901002,9/30/2019,8/26/2019,772.19,Car,Male,OR,neutral
199608784,7/29/2019,6/26/2019,1051.82,Car,Female,OR,neutral
190212381,12/25/2019,12/13/2019,1128.54,Van,Male,OR,excellent
182698565,10/7/2019,9/14/2019,1098.07,Van,Male,NV,very_good
182974250,1/17/2019,12/15/2018,989.17,Car,Female,CA,neutral
191282442,8/23/2019,8/6/2019,925.44,Truck,Male,CA,excellent
196423630,8/29/2019,8/19/2019,1334.86,Car,Female,CA,neutral
195462643,7/5/2019,5/31/2019,1019.95,Car,Female,CA,neutral
181222450,6/17/2019,6/9/2019,773.38,Car,Male,CA,neutral
186104931,9/15/2019,8/22/2019,984.05,Truck,Female,OR,bad
184752476,2/3/2019,1/6/2019,948.66,Car,Female,NV,bad
180030508,11/26/2019,11/18/2019,906.88,Van,Male,NV,very_good
191590217,5/12/2019,4/27/2019,845.95,Car,Female,NV,excellent
180364658,11/8/2019,10/30/2019,1328.75,Truck,Male,NV,good
197347489,2/20/2019,2/9/2019,1064.84,Car,Male,CA,excellent
190063328,10/10/2019,9/24/2019,1134.53,Truck,Male,OR,very_good
194765143,9/22/2019,9/6/2019,1058.02,Truck,Female,OR,excellent
197113246,12/10/2019,11/24/2019,869.43,Truck,Male,CA,good
181536927,12/12/2019,11/13/2019,1024.26,Van,Female,NV,very_good
195210452,9/13/2019,9/1/2019,1274.01,Truck,Male,CA,good
190822585,6/10/2019,5/30/2019,1332.81,Van,Female,OR,very_good
180364585,4/22/2019,3/18/2019,1249.74,Van,Male,CA,excellent
186762249,11/17/2019,10/30/2019,866.01,Car,Female,OR,good
183363213,10/10/2019,9/27/2019,848.53,Van,Male,CA,very_good
185556833,2/19/2019,2/7/2019,1124.87,Truck,Male,CA,very_good
182394540,10/16/2019,10/6/2019,885.51,Car,Female,OR,excellent
185702824,9/17/2019,8/17/2019,807.55,Car,Female,NV,very_good
195362901,12/27/2019,12/19/2019,1325.33,Car,Female,NV,good
194123523,9/12/2019,8/26/2019,1137.66,Car,Male,CA,neutral
191037063,9/27/2019,9/5/2019,1328.42,Truck,Female,OR,bad
197256158,6/18/2019,6/3/2019,798.45,Car,Female,OR,good
189011103,6/13/2019,5/10/2019,1064.5,Truck,Female,NV,neutral
199701648,9/3/2019,8/24/2019,1036.94,Van,Female,CA,bad
187474432,7/19/2019,6/21/2019,826.78,Car,Male,CA,neutral
189401133,11/8/2019,10/11/2019,1357.94,Van,Female,CA,excellent
189751713,9/14/2019,8/21/2019,797.36,Van,Male,OR,good
194814535,12/10/2019,11/17/2019,1352.71,Car,Male,CA,good
185575828,8/26/2019,7/24/2019,830.91,Car,Female,CA,good
195105703,6/23/2019,5/29/2019,1190.28,Car,Female,OR,good
190312787,7/27/2019,7/8/2019,1201.39,Car,Female,OR,bad
193638436,8/7/2019,7/19/2019,895.58,Van,Male,NV,excellent
182667542,8/5/2019,7/25/2019,1136.39,Car,Female,CA,neutral
197734341,11/3/2019,10/6/2019,1273.97,Car,Male,NV,neutral
186038047,4/28/2019,3/28/2019,1124.92,Car,Male,CA,good
184121797,12/15/2019,11/25/2019,899.62,Van,Female,CA,very_good
198042830,6/11/2019,5/18/2019,978.72,Car,Female,CA,good
197755461,10/26/2019,9/28/2019,1004.79,Car,Male,OR,good
184770910,9/5/2019,8/5/2019,1198.23,Car,Male,NV,bad
188793260,12/9/2019,11/16/2019,877.93,Van,Male,OR,very_good
181083820,2/13/2019,1/13/2019,1066.83,Van,Male,CA,very_good
194451111,11/28/2019,10/26/2019,867.54,Van,Male,CA,good
194503068,11/9/2019,10/12/2019,973.13,Car,Male,CA,neutral
181500422,5/26/2019,5/5/2019,1033.07,Car,Female,CA,good
186140398,8/28/2019,7/28/2019,1346.39,Car,Male,OR,very_good
197350713,2/19/2019,2/9/2019,785.94,Truck,Male,NV,good
197286862,3/4/2019,2/22/2019,1304.35,Van,Female,NV,bad
196847223,11/4/2019,10/2/2019,1310.29,Car,Male,NV,neutral
197944696,11/9/2019,10/13/2019,1193.43,Car,Female,CA,good
194685504,11/19/2019,10/20/2019,1349.99,Car,Male,CA,neutral
191646175,3/4/2019,2/2/2019,778.78,Van,Male,CA,good
188159705,8/11/2019,7/12/2019,1308.24,Truck,Male,CA,good
187390971,12/19/2019,12/1/2019,972.22,Van,Male,OR,good
182571959,10/9/2019,9/8/2019,825.71,Car,Female,CA,bad
193452387,9/19/2019,8/29/2019,1233.8,Van,Male,NV,very_good
183195864,7/26/2019,6/24/2019,1115.55,Car,Male,OR,neutral
199159207,7/20/2019,6/30/2019,973.3,Car,Male,OR,very_good
192391219,4/16/2019,3/12/2019,1194.84,Truck,Male,CA,good
190343769,6/1/2019,5/23/2019,1165.64,Truck,Male,CA,good
184913087,11/7/2019,10/19/2019,807.34,Van,Male,CA,bad
199674604,7/10/2019,6/22/2019,1140.38,Van,Male,NV,good
197246396,7/11/2019,6/8/2019,1317.84,Car,Male,NV,neutral
199790596,10/25/2019,9/29/2019,992.61,Truck,Male,CA,good
195122078,10/10/2019,9/12/2019,957.85,Van,Male,CA,neutral
196401795,7/9/2019,6/15/2019,1188.31,Car,Male,NV,good
193652268,1/16/2019,1/8/2019,780.07,Truck,Male,OR,good
185484293,9/4/2019,8/21/2019,926.01,Truck,Male,NV,very_good
189722791,5/7/2019,4/17/2019,1058.98,Car,Male,CA,excellent
184668157,7/3/2019,6/9/2019,782.71,Car,Female,NV,good
185552137,8/29/2019,8/8/2019,979.69,Car,Female,CA,excellent
195132739,12/2/2019,10/31/2019,1266.05,Car,Male,OR,good
192692000,9/25/2019,8/23/2019,1150.84,Truck,Male,OR,good
193670884,5/28/2019,4/26/2019,839.95,Car,Male,OR,neutral
190070048,10/12/2019,9/17/2019,1122.07,Truck,Male,CA,bad
181624669,5/12/2019,5/2/2019,979.03,Car,Male,NV,very_good
188170941,10/18/2019,9/21/2019,945.91,Truck,Female,CA,bad
189790432,7/11/2019,6/23/2019,1138.43,Car,Female,CA,good
190123859,3/22/2019,2/19/2019,942.42,Car,Male,NV,very_good
195100398,5/14/2019,5/4/2019,1081.97,Truck,Male,CA,excellent
188337581,2/3/2019,1/13/2019,1216.43,Car,Male,CA,very_good
183580857,9/21/2019,8/31/2019,1008.55,Van,Female,OR,very_good
190242091,3/22/2019,3/13/2019,1280.37,Car,Male,CA,good
193408552,7/13/2019,6/25/2019,895.21,Car,Male,OR,excellent
182243707,1/17/2019,12/19/2018,1211.62,Car,Male,OR,very_good
182434171,8/21/2019,7/25/2019,1323.53,Truck,Male,CA,very_good
180904134,5/26/2019,5/13/2019,958.78,Truck,Female,OR,very_good
196369418,5/19/2019,4/28/2019,799.49,Car,Male,OR,very_good
193429376,5/17/2019,4/18/2019,1115.05,Van,Female,CA,neutral
185646571,8/14/2019,7/27/2019,915.99,Truck,Male,OR,neutral
198596603,9/18/2019,8/18/2019,1100.46,Truck,Male,CA,neutral
189283248,7/10/2019,6/7/2019,1244.02,Van,Female,CA,bad
196966367,2/20/2019,1/16/2019,1336.91,Truck,Male,CA,bad
191508405,7/4/2019,6/15/2019,961.92,Car,Female,CA,very_good
199416726,8/1/2019,7/13/2019,986.17,Van,Male,CA,good
190195274,4/2/2019,3/6/2019,800.8,Car,Male,OR,good
181095919,7/25/2019,7/13/2019,1241.1,Car,Female,CA,good
182738262,3/11/2019,2/11/2019,1126.76,Truck,Male,OR,excellent
180330482,10/20/2019,9/20/2019,1340.81,Truck,Male,CA,good
188277388,8/31/2019,8/13/2019,1265.3,Van,Male,CA,good
183238766,7/27/2019,7/16/2019,1181.91,Car,Male,OR,good
192346178,6/2/2019,5/5/2019,787.81,Van,Male,CA,good
190268337,4/2/2019,3/18/2019,1017.63,Truck,Male,CA,bad
182247671,12/20/2019,11/24/2019,1339.6,Van,Male,CA,neutral
190570464,2/23/2019,1/30/2019,781.79,Van,Female,CA,neutral
186756648,6/8/2019,5/24/2019,1023.97,Van,Male,CA,very_good
182475742,3/13/2019,2/24/2019,814.95,Car,Male,CA,good
187660658,3/6/2019,2/21/2019,1127.76,Car,Male,OR,very_good
194259119,3/25/2019,2/19/2019,1148.34,Car,Male,OR,bad
196251524,8/13/2019,7/29/2019,1097.28,Car,Male,CA,good
184522248,8/17/2019,7/16/2019,857.1,Car,Male,OR,good
195544704,10/24/2019,9/24/2019,1324.87,Truck,Female,CA,excellent
184891728,7/18/2019,6/18/2019,1338.67,Car,Male,CA,very_good
197991227,5/10/2019,4/25/2019,1212.27,Truck,Male,CA,very_good
198180286,11/23/2019,10/26/2019,976.39,Truck,Female,NV,good
198603179,12/14/2019,11/21/2019,1290.05,Truck,Male,NV,very_good
189830696,2/14/2019,1/15/2019,1203.36,Car,Male,CA,good
199812380,1/29/2019,1/12/2019,1239.1,Van,Male,CA,neutral
198844445,6/23/2019,6/2/2019,1192.35,Van,Male,OR,neutral
195315807,3/8/2019,2/18/2019,1191.87,Car,Male,CA,good
185589678,10/9/2019,9/26/2019,884.77,Car,Female,CA,good
187853240,8/25/2019,8/13/2019,983.18,Truck,Male,NV,very_good
186447507,2/9/2019,1/7/2019,1304.3,Truck,Male,CA,good
198976463,6/20/2019,6/5/2019,1035.08,Truck,Male,CA,very_good
188054530,12/21/2019,11/21/2019,1163.92,Car,Male,OR,neutral
198486602,7/1/2019,6/21/2019,1206.15,Van,Female,OR,good
185032786,6/14/2019,5/23/2019,1144.93,Van,Female,OR,excellent
181662258,10/25/2019,10/15/2019,1085.15,Truck,Female,NV,very_good
193401767,2/15/2019,1/13/2019,898.2,Car,Female,OR,very_good
189382349,10/9/2019,9/30/2019,1173.42,Car,Male,CA,good
181257125,11/1/2019,10/19/2019,1178.38,Car,Female,NV,excellent
180433053,7/31/2019,7/8/2019,1162.91,Van,Male,CA,bad
181829612,1/14/2019,12/27/2018,1035.1,Truck,Female,NV,bad
186397000,12/22/2019,12/2/2019,1178.99,Van,Male,NV,very_good
184821743,11/20/2019,10/24/2019,1243.32,Van,Female,CA,very_good
180712777,10/15/2019,9/21/2019,956.68,Van,Male,CA,bad
187415417,4/6/2019,3/17/2019,1130.19,Truck,Male,NV,neutral
192627061,4/17/2019,3/31/2019,1251.11,Truck,Female,NV,neutral
187342380,11/23/2019,10/25/2019,1318.79,Car,Male,OR,very_good
182338975,6/21/2019,5/26/2019,1103.13,Truck,Female,NV,very_good
189386339,7/8/2019,6/10/2019,1203.87,Car,Female,CA,very_good
193995764,11/3/2019,10/22/2019,815.62,Van,Male,OR,neutral
195153550,4/17/2019,3/17/2019,977.28,Truck,Male,OR,good
184226376,7/15/2019,7/5/2019,783.07,Car,Female,NV,very_good
194049512,7/20/2019,6/26/2019,1249.27,Van,Male,CA,good
187212490,12/19/2019,11/30/2019,1237.6,Van,Female,CA,neutral
197496228,11/4/2019,10/3/2019,1096.96,Car,Female,CA,neutral
191922055,12/1/2019,10/31/2019,927.32,Truck,Female,CA,bad
180337010,11/5/2019,10/24/2019,1147.88,Car,Male,OR,neutral
185586753,9/19/2019,8/22/2019,1229.52,Car,Male,CA,very_good
184992505,1/6/2019,12/15/2018,1048.8,Car,Male,NV,good
193941584,4/16/2019,3/23/2019,1141.36,Van,Female,CA,very_good
191210883,11/25/2019,11/15/2019,1251.97,Car,Male,CA,good
189573971,1/30/2019,1/1/2019,1115.1,Van,Male,CA,neutral
195545893,10/19/2019,9/16/2019,826.59,Truck,Male,CA,good
196841024,3/11/2019,2/25/2019,1186.83,Car,Female,CA,neutral
186046401,6/11/2019,5/26/2019,841.03,Car,Male,NV,very_good
196475971,3/9/2019,2/19/2019,1297.63,Car,Male,NV,neutral
184592368,4/5/2019,3/15/2019,1007.39,Car,Male,NV,good
186846380,12/11/2019,11/19/2019,1181.76,Car,Male,CA,good
181412343,12/2/2019,10/28/2019,995.96,Van,Female,OR,good
199448966,9/1/2019,8/18/2019,776.59,Car,Male,CA,excellent
187411441,11/13/2019,10/16/2019,1281.79,Truck,Female,CA,good
188302627,6/25/2019,6/7/2019,1058.21,Van,Male,OR,very_good
199431122,11/27/2019,10/24/2019,1124.3,Truck,Female,CA,good
196476417,8/17/2019,8/4/2019,1175.04,Van,Female,CA,good
183399569,9/16/2019,9/5/2019,989.03,Car,Female,NV,good
185040409,9/5/2019,8/19/2019,1137.75,Car,Male,NV,neutral
199074110,10/27/2019,10/5/2019,874.81,Truck,Male,OR,very_good
186770711,7/28/2019,7/16/2019,879.89,Van,Male,OR,excellent
195333401,4/16/2019,3/21/2019,1276.57,Truck,Female,CA,neutral
195967351,5/4/2019,4/20/2019,1152.86,Car,Female,CA,good
181371829,4/11/2019,3/20/2019,1210.81,Car,Female,CA,good
191687030,12/29/2019,11/28/2019,1053.6,Van,Male,OR,very_good
184869493,5/27/2019,4/27/2019,1018.22,Car,Female,OR,neutral
183845869,3/28/2019,3/3/2019,845.11,Car,Male,CA,excellent
181837061,3/12/2019,2/27/2019,1176.11,Car,Male,CA,excellent
194236188,6/1/2019,5/22/2019,1198.48,Van,Male,OR,good
189114916,8/6/2019,7/5/2019,1061.09,Truck,Male,CA,good
181505671,11/25/2019,10/24/2019,1107.3,Car,Male,OR,neutral
185205836,3/26/2019,2/25/2019,1079.31,Van,Female,CA,neutral
191709834,2/16/2019,1/31/2019,1056.28,Car,Female,CA,neutral
188537012,6/19/2019,6/11/2019,1300.76,Van,Male,CA,good
191775852,6/11/2019,5/15/2019,1320,Van,Male,CA,good
197025315,10/18/2019,10/8/2019,1361.61,Truck,Female,CA,good
194835473,2/2/2019,1/22/2019,982.23,Car,Female,OR,neutral
182820419,11/4/2019,10/1/2019,1014.38,Van,Male,OR,very_good
181425468,2/5/2019,1/22/2019,1200.09,Car,Female,NV,neutral
182395514,10/26/2019,10/10/2019,1133.01,Car,Male,NV,bad
198840254,10/7/2019,9/22/2019,1052.21,Car,Male,CA,very_good
180835080,11/12/2019,11/4/2019,1245.51,Car,Male,NV,good
190310228,1/15/2019,1/2/2019,773.77,Truck,Female,OR,excellent
180344910,11/20/2019,10/19/2019,970.69,Van,Male,CA,very_good
181654787,4/18/2019,3/18/2019,997.93,Car,Male,NV,very_good
184397890,6/29/2019,6/21/2019,1088.9,Car,Female,OR,good
190973852,10/2/2019,9/23/2019,807.72,Car,Female,CA,good
199628882,8/3/2019,7/15/2019,1051.32,Van,Male,CA,good
186240322,9/8/2019,8/29/2019,817.02,Van,Female,OR,neutral
186009285,12/29/2019,11/25/2019,1146.83,Van,Female,CA,very_good
190046890,5/12/2019,4/12/2019,1282.08,Car,Female,OR,neutral
199235805,4/12/2019,3/31/2019,911.92,Truck,Female,NV,excellent
194283540,1/20/2019,1/6/2019,1109.11,Van,Male,NV,good
198689620,5/21/2019,5/5/2019,828.64,Car,Male,CA,neutral
187632774,10/23/2019,9/21/2019,1107.03,Car,Male,CA,very_good
194246021,4/1/2019,3/8/2019,1219.44,Truck,Male,OR,excellent
184513226,5/19/2019,5/11/2019,1081.41,Car,Female,CA,excellent
180726816,1/10/2019,12/13/2018,928.59,Car,Male,NV,good
187674638,2/18/2019,1/14/2019,909.22,Van,Female,NV,very_good
180457748,2/28/2019,2/19/2019,861.71,Car,Female,CA,neutral
186470892,9/13/2019,8/11/2019,1260.09,Car,Male,OR,very_good
185028213,5/18/2019,5/4/2019,1303.33,Van,Female,CA,excellent
192510296,12/12/2019,11/28/2019,1149.64,Truck,Female,OR,very_good
183904985,12/6/2019,11/4/2019,1189.21,Truck,Male,OR,excellent
182717484,7/7/2019,6/15/2019,1264.95,Van,Male,CA,very_good
182532442,10/4/2019,9/8/2019,1074.76,Van,Male,OR,very_good
191642971,1/14/2019,12/17/2018,1116.08,Truck,Female,NV,good
189923865,5/6/2019,4/28/2019,788.88,Van,Male,OR,very_good
183087105,7/26/2019,7/16/2019,870.82,Car,Female,OR,very_good
192412423,5/2/2019,4/3/2019,1181.58,Truck,Female,CA,excellent
197364943,6/10/2019,5/14/2019,849.64,Car,Male,CA,good
192986353,5/27/2019,5/1/2019,876.06,Truck,Male,CA,bad
181255442,10/22/2019,9/23/2019,1350.37,Car,Female,CA,very_good
195101769,8/14/2019,8/5/2019,1027.57,Van,Male,CA,bad
181493260,6/25/2019,6/5/2019,1181.45,Car,Male,OR,good
192529392,5/3/2019,4/8/2019,1295.19,Van,Female,CA,very_good
186845816,8/19/2019,8/8/2019,993,Van,Male,NV,very_good
181199379,9/11/2019,8/7/2019,766.77,Car,Male,OR,bad
194972187,8/14/2019,7/20/2019,1308.94,Truck,Female,OR,good
189671168,3/30/2019,2/27/2019,1172.19,Car,Male,CA,excellent
182500078,7/13/2019,6/16/2019,1116.89,Van,Female,NV,very_good
196623846,8/1/2019,7/13/2019,1146.57,Van,Male,OR,neutral
191964941,4/25/2019,3/27/2019,837.42,Car,Female,CA,very_good
184877742,11/13/2019,10/26/2019,1249.36,Car,Male,OR,neutral
194597469,2/8/2019,1/6/2019,1234.4,Car,Male,NV,neutral
192892247,9/1/2019,8/8/2019,991.02,Car,Male,NV,bad
183968934,1/23/2019,12/19/2018,1277.83,Van,Female,OR,good
184240671,1/23/2019,1/5/2019,955.98,Car,Male,CA,bad
197074443,12/17/2019,11/14/2019,1184.26,Van,Male,OR,very_good
188144794,12/5/2019,11/23/2019,1140.68,Van,Male,CA,neutral
190844898,6/24/2019,5/30/2019,1316.51,Car,Female,OR,neutral
181921324,7/29/2019,6/28/2019,839.58,Car,Female,OR,bad
191099824,6/20/2019,6/12/2019,1272.31,Van,Male,NV,excellent
196874494,4/23/2019,4/1/2019,1303.1,Van,Female,CA,bad
187104496,7/9/2019,6/24/2019,792.43,Van,Female,CA,very_good
189807911,10/5/2019,9/26/2019,903.76,Car,Male,NV,neutral
